10,Faridabad,2,03:36 AM,07:12 AM,3 Hrs 36 Mins,03:38 AM,07:14 AM,3 Hrs 36 Mins, 436 Kms,09809
1,H Nizamuddin,1,Source,Source,No Delay,05:15 AM,08:25 AM,3 Hrs 10 Mins, 0 Kms,5,09810
2,Faridabad,1,05:36 AM,09:02 AM,3 Hrs 26 Mins,05:38 AM,09:15 AM,3 Hrs 37 Mins, 20 Kms,09810
3,Mathura Jn,1,08:05 AM,11:47 AM,3 Hrs 42 Mins,08:07 AM,11:50 AM,3 Hrs 43 Mins, 133 Kms,4,09810
4,Bharatpur Jn,1,08:35 AM,12:20 PM,3 Hrs 45 Mins,08:37 AM,12:22 PM,3 Hrs 45 Mins, 166 Kms,09810
5,Bayana Jn,1,09:10 AM,12:58 PM,3 Hrs 48 Mins,09:12 AM,01:00 PM,3 Hrs 48 Mins, 208 Kms,09810
6,Hindaun City,1,09:35 AM,01:28 PM,3 Hrs 53 Mins,09:37 AM,01:30 PM,3 Hrs 53 Mins, 241 Kms,09810
7,Shri Mahabirji,1,09:46 AM,01:42 PM,3 Hrs 56 Mins,09:48 AM,01:44 PM,3 Hrs 56 Mins, 251 Kms,09810
8,Gangapur City,1,10:18 AM,02:25 PM,4 Hrs 7 Mins,10:20 AM,02:30 PM,4 Hrs 10 Mins, 285 Kms,09810
9,Sawai Madhopur,1,11:18 AM,03:16 PM,3 Hrs 58 Mins,11:20 AM,03:17 PM,3 Hrs 57 Mins, 349 Kms,09810
10,Indargarh,1,11:45 AM,03:38 PM,3 Hrs 53 Mins,11:47 AM,03:39 PM,3 Hrs 52 Mins, 386 Kms,09810
1,C SHIVAJI MAH T,1,Source,Source,No Delay,07:10 AM,09:00 AM,1 Hr 50 Mins, 0 Kms,10103
2,Dadar,1,07:22 AM,09:15 AM,1 Hr 53 Mins,07:25 AM,09:17 AM,1 Hr 52 Mins, 8 Kms,5,10103
3,Thane,1,07:46 AM,09:40 AM,1 Hr 54 Mins,07:50 AM,09:42 AM,1 Hr 52 Mins, 33 Kms,5,10103
4,Panvel,1,08:25 AM,10:50 AM,2 Hrs 25 Mins,08:30 AM,10:55 AM,2 Hrs 25 Mins, 68 Kms,10103
5,Mangaon,1,10:34 AM,12:56 PM,2 Hrs 22 Mins,10:35 AM,01:09 PM,2 Hrs 34 Mins, 182 Kms,10103
6,Khed,1,11:26 AM,02:18 PM,2 Hrs 52 Mins,11:27 AM,02:19 PM,2 Hrs 52 Mins, 277 Kms,10103
7,Chiplun,1,11:58 AM,02:52 PM,2 Hrs 54 Mins,11:59 AM,02:54 PM,2 Hrs 55 Mins, 319 Kms,10103
8,Sangmeshwar,1,12:35 PM,03:46 PM,3 Hrs 11 Mins,12:36 PM,03:51 PM,3 Hrs 15 Mins, 378 Kms,10103
9,Ratnagiri,1,01:15 PM,04:41 PM,3 Hrs 26 Mins,01:20 PM,04:49 PM,3 Hrs 29 Mins, 425 Kms,10103
10,Adavali,1,01:54 PM,05:36 PM,3 Hrs 42 Mins,01:55 PM,05:37 PM,3 Hrs 42 Mins, 469 Kms,10103
11,Rajapur Road,1,02:30 PM,06:08 PM,3 Hrs 38 Mins,02:31 PM,06:12 PM,3 Hrs 41 Mins, 514 Kms,10103
12,Vaibhavwadi Rd,1,02:46 PM,06:26 PM,3 Hrs 40 Mins,02:47 PM,06:27 PM,3 Hrs 40 Mins, 537 Kms,10103
13,Kankavali,1,03:19 PM,06:55 PM,3 Hrs 36 Mins,03:20 PM,06:56 PM,3 Hrs 36 Mins, 581 Kms,10103
14,Sindhudurg,1,03:40 PM,07:14 PM,3 Hrs 34 Mins,03:41 PM,07:15 PM,3 Hrs 34 Mins, 605 Kms,10103
